"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"58966749","2023-09-29T08:23:00.000","2023-09-29T09:25:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11221","1081 BUSHWICK AVENUE","BUSHWICK AVENUE","PALMETTO ST","WOODBINE ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T09:25:00.000","04 BROOKLYN","3033490007","BROOKLYN","1006535","190804","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.69036162024775","-73.9196418233013","
,  
(40.69036162024775, -73.9196418233013)"
"58966947","2023-09-29T08:23:00.000","2023-09-30T18:25:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11223","2924 86 STREET","86 STREET","VAN SICKLEN ST","LAKE ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T18:25:00.000","13 BROOKLYN","3071670180","BROOKLYN","991034","154556","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.5908940984017","-73.9755738039829","
,  
(40.5908940984017, -73.9755738039829)"
"58962028","2023-09-29T08:23:00.000","2023-10-01T15:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11236","1179 EAST   83 STREET","EAST   83 STREET","AVENUE K","AVENUE L",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T15:45:00.000","18 BROOKLYN","3080490008","BROOKLYN","1010306","169726","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.63249689950144","-73.90612531899389","
,  
(40.63249689950144, -73.90612531899389)"
"58966881","2023-09-29T08:23:00.000","2023-09-29T14:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11204","1859 62 STREET","62 STREET","18 AVE","19 AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T14:15:00.000","11 BROOKLYN","3055260053","BROOKLYN","987803","165211","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.620141781917724","-73.98720160649576","
,  
(40.620141781917724, -73.98720160649576)"
"58963557","2023-09-29T08:23:00.000","2023-09-29T11:40:00.000","DEP","Department of Environmental Protection","Sewer","Manhole Overflow (Use Comments) (SA1)",,"11215","16 2 AVENUE","2 AVENUE","DEAD END","5 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T11:40:00.000","06 BROOKLYN",,"BROOKLYN","986670","185250","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.6751448804754","-73.9912756387371","
,  
(40.6751448804754, -73.9912756387371)"
"58966881","2023-09-29T08:23:00.000","2023-09-29T14:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11204","1859 62 STREET","62 STREET","18 AVE","19 AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T14:15:00.000","11 BROOKLYN","3055260053","BROOKLYN","987803","165211","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.620141781917724","-73.98720160649576","
,  
(40.620141781917724, -73.98720160649576)"
"58965397","2023-09-29T08:23:00.000","2023-09-30T12:45:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11224","3052 WEST   21 STREET","WEST   21 STREET","SURF AVE","BOARDWALK W",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T12:45:00.000","13 BROOKLYN","3070710130","BROOKLYN","987739","148218","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.57349945285178","-73.98744091929757","
,  
(40.57349945285178, -73.98744091929757)"
"58962028","2023-09-29T08:23:00.000","2023-10-01T15:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11236","1179 EAST   83 STREET","EAST   83 STREET","AVENUE K","AVENUE L",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T15:45:00.000","18 BROOKLYN","3080490008","BROOKLYN","1010306","169726","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.63249689950144","-73.90612531899389","
,  
(40.63249689950144, -73.90612531899389)"
"58963558","2023-09-29T08:20:00.000","2023-09-29T10:10:00.000","DEP","Department of Environmental Protection","Sewer","Manhole Overflow (Use Comments) (SA1)",,"10013","28 LAIGHT STREET","LAIGHT STREET","VARICK ST","HOLLAND TUNNEL EXIT PED OVPS",,,"ADDRESS","NEW YORK",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T10:10:00.000","01 MANHATTAN","1002207502","MANHATTAN","982287","202269","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.72185817927521","-74.00708178719748","
,  
(40.72185817927521, -74.00708178719748)"
"58960738","2023-09-29T08:20:00.000","2023-09-30T17:50:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11214","38 BAY   47 STREET","BAY   47 STREET","BATH AVE","HARWAY AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T17:50:00.000","13 BROOKLYN","3069010042","BROOKLYN","988309","154413","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.590503258802265","-73.98538541442726","
,  
(40.590503258802265, -73.98538541442726)"
"58957641","2023-09-29T08:20:00.000","2023-09-29T13:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11214","41 BAY   37 STREET","BAY   37 STREET","86 ST","BENSON AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T13:00:00.000","11 BROOKLYN","3068650024","BROOKLYN","987161","157130","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.59796132875895","-73.9895176618777","
,  
(40.59796132875895, -73.9895176618777)"
"58963534","2023-09-29T08:20:00.000","2023-10-01T13:00:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11230","824 EAST    8 STREET","EAST    8 STREET","FOSTER AVE","AVENUE H",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T13:00:00.000","14 BROOKLYN","3064950037","BROOKLYN","992857","168624","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.629506282802325","-73.96899205421226","
,  
(40.629506282802325, -73.96899205421226)"
"58957722","2023-09-29T08:20:00.000","2023-09-30T12:20:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11223","1873 WEST   10 STREET","WEST   10 STREET","HIGHLAWN AVE","AVENUE S",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T12:20:00.000","11 BROOKLYN","3066710058","BROOKLYN","989164","158425","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60151495713675","-73.98230403594708","
,  
(40.60151495713675, -73.98230403594708)"
"58958992","2023-09-29T08:20:00.000","2023-10-02T07:20:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11207","321 WYONA STREET","WYONA STREET","BELMONT AVE","SUTTER AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-02T07:20:00.000","05 BROOKLYN","3037580022","BROOKLYN","1014031","183693","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.670821505248604","-73.89264321257438","
,  
(40.670821505248604, -73.89264321257438)"
"58965319","2023-09-29T08:20:00.000","2023-09-29T10:35:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","1835 EAST   52 STREET","EAST   52 STREET","FILLMORE AVE","AVENUE S",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T10:35:00.000","18 BROOKLYN","3085130040","BROOKLYN","1005231","163113","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.61435907871745","-73.92443009707456","
,  
(40.61435907871745, -73.92443009707456)"
"58965166","2023-09-29T08:20:00.000","2023-10-01T11:50:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11223","63 AVENUE X","AVENUE X","W 12 ST","W 11 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T11:50:00.000","13 BROOKLYN","3071620040","BROOKLYN","989441","153987","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.58933338333874","-73.98130993227439","
,  
(40.58933338333874, -73.98130993227439)"
"58959142","2023-09-29T08:17:00.000","2023-09-29T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11215","15 2 AVENUE","2 AVENUE","GOWANUS CANAL SHORELINE","5 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T09:30:00.000","06 BROOKLYN","3009790031","BROOKLYN","986675","185247","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.675136644782704","-73.9912576142768","
,  
(40.675136644782704, -73.9912576142768)"
"58960497","2023-09-29T08:17:00.000","2023-10-01T10:30:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11224",,,,,"MERMAID AVENUE","WEST 30 STREET","INTERSECTION","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T10:30:00.000","13 BROOKLYN",,"BROOKLYN","985239","148887","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.57533635806607","-73.99643987607686","
,  
(40.57533635806607, -73.99643987607686)"
"58960739","2023-09-29T08:17:00.000","2023-09-30T10:20:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11218","1027 CORTELYOU ROAD","CORTELYOU ROAD","CONEY ISLAND AVE","STRATFORD RD",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T10:20:00.000","14 BROOKLYN","3051417502","BROOKLYN","992992","172227","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6393956197506","-73.96850102991208","
,  
(40.6393956197506, -73.96850102991208)"
"58963767","2023-09-29T08:17:00.000","2023-09-30T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11235","2421 BRAGG STREET","BRAGG STREET","AVENUE X","AVENUE Y",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T09:30:00.000","15 BROOKLYN","3074280069","BROOKLYN","1002351","155639","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.59385082879777","-73.93482338049469","
,  
(40.59385082879777, -73.93482338049469)"
"58957723","2023-09-29T08:14:00.000","2023-09-30T09:40:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11235","2488 OCEAN PARKWAY","OCEAN PARKWAY","PARKWAY CT","AVENUE Y",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T09:40:00.000","15 BROOKLYN","3071990166","BROOKLYN","993809","153932","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.5891787850044","-73.96558313484392","
,  
(40.5891787850044, -73.96558313484392)"
"58960663","2023-09-29T08:14:00.000","2023-09-29T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11215","256 4 AVENUE","4 AVENUE","PRESIDENT ST","CARROLL ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-29T09:30:00.000","06 BROOKLYN","3004480040","BROOKLYN","988759","185706","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.676395680130035","-73.98374426327182","
,  
(40.676395680130035, -73.98374426327182)"
"58965398","2023-09-29T08:14:00.000","2023-09-30T10:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11223","543 KINGS HIGHWAY","KINGS HIGHWAY","E 3 ST","E 4 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T10:00:00.000","15 BROOKLYN","3066600044","BROOKLYN","992759","159524","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60452876581176","-73.96935658174218","
,  
(40.60452876581176, -73.96935658174218)"
"58957642","2023-09-29T08:14:00.000","2023-09-29T11:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","3409 AVENUE R","AVENUE R","E 34 ST","E 35 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T11:00:00.000","18 BROOKLYN","3077170007","BROOKLYN","1001937","162313","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.6121704319652","-73.9362966015163","
,  
(40.6121704319652, -73.9362966015163)"
"58958993","2023-09-29T08:14:00.000","2023-09-29T12:55:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11215","256 4 AVENUE","4 AVENUE","PRESIDENT ST","CARROLL ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-29T12:55:00.000","06 BROOKLYN","3004480040","BROOKLYN","988759","185706","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.676395680130035","-73.98374426327182","
,  
(40.676395680130035, -73.98374426327182)"
"58965399","2023-09-29T08:14:00.000","2023-09-29T10:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11217","38 6 AVENUE","6 AVENUE","PACIFIC ST","DEAN ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T10:30:00.000","06 BROOKLYN","3011187501","BROOKLYN","991422","187669","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.68178191332537","-73.97414159203936","
,  
(40.68178191332537, -73.97414159203936)"
"58956107","2023-09-29T08:14:00.000","2023-09-29T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11217",,,,,"PACIFIC STREET","6 AVENUE","INTERSECTION","BROOKLYN",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T09:30:00.000","02 BROOKLYN",,"BROOKLYN","991473","187847","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.68227044134334","-73.97395752244505","
,  
(40.68227044134334, -73.97395752244505)"
"58963693","2023-09-29T08:11:00.000","2023-09-29T20:20:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11226","349 RUGBY ROAD","RUGBY ROAD","BEVERLEY RD","CORTELYOU RD",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T20:20:00.000","14 BROOKLYN","3051450080","BROOKLYN","993842","173031","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.64160154763569","-73.96543718704449","
,  
(40.64160154763569, -73.96543718704449)"
"58958994","2023-09-29T08:11:00.000","2023-10-01T08:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11223","56 AVENUE T","AVENUE T","W 12 ST","W 11 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T08:45:00.000","11 BROOKLYN","3070940004","BROOKLYN","988907","157206","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.598169187923126","-73.98323036730179","
,  
(40.598169187923126, -73.98323036730179)"
"58960740","2023-09-29T08:11:00.000","2023-10-02T01:35:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11418","88-07 102 STREET","102 STREET","88 AVE","89 AVE",,,"ADDRESS","RICHMOND HILL",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-02T01:35:00.000","09 QUEENS","4092880101","QUEENS","1027335","192014","PHONE","Unspecified","QUEENS",,,,,,,,"40.693605970954216","-73.84463083489874","
,  
(40.693605970954216, -73.84463083489874)"
"58966882","2023-09-29T08:11:00.000","2023-09-29T21:50:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11224","3734 NAUTILUS AVENUE","NAUTILUS AVENUE","DEAD END","SEA GATE AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T21:50:00.000","13 BROOKLYN","3070270017","BROOKLYN","983097","149154","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.576069200831284","-74.0041505236821","
,  
(40.576069200831284, -74.0041505236821)"
"58955890","2023-09-29T08:11:00.000","2023-10-01T10:40:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11224",,,,,"MERMAID AVENUE","WEST 29 STREET","INTERSECTION","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T10:40:00.000","13 BROOKLYN",,"BROOKLYN","985533","148929","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.57545160215122","-73.99538155017676","
,  
(40.57545160215122, -73.99538155017676)"
"58965168","2023-09-29T08:08:00.000","2023-09-29T09:30:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10169","230 PARK AVENUE","PARK AVENUE","E 45 ST","E 46 ST",,,"ADDRESS","NEW YORK",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T09:30:00.000","05 MANHATTAN","1013000001","MANHATTAN","990913","214165","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.75450745921105","-73.97595054706579","
,  
(40.75450745921105, -73.97595054706579)"
"58960498","2023-09-29T08:08:00.000","2023-09-29T09:20:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11219","6211 10 AVENUE","10 AVENUE","62 ST","63 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-29T09:20:00.000","10 BROOKLYN","3057300006","BROOKLYN","982457","169372","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.6315633846673","-74.00645973735615","
,  
(40.6315633846673, -74.00645973735615)"
"58966956","2023-09-29T08:08:00.000","2023-09-30T08:55:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11214","8421 24 AVENUE","24 AVENUE","84 ST","85 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T08:55:00.000","11 BROOKLYN","3068560002","BROOKLYN","987485","157962","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60024488801338","-73.98835055870059","
,  
(40.60024488801338, -73.98835055870059)"
"58965167","2023-09-29T08:08:00.000","2023-09-30T09:35:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11691","14-30 PINSON STREET","PINSON STREET","NAMEOKE AVE","BATTERY RD",,,"ADDRESS","FAR ROCKAWAY",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T09:35:00.000","14 QUEENS","4156510025","QUEENS","1052300","161251","PHONE","Unspecified","QUEENS",,,,,,,,"40.60901181573513","-73.7549151107753","
,  
(40.60901181573513, -73.7549151107753)"
"58957501","2023-09-29T08:08:00.000","2023-09-29T13:25:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11210","2621 AVENUE N","AVENUE N","E 26 ST","E 27 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-29T13:25:00.000","14 BROOKLYN","3076620001","BROOKLYN","998527","164011","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.61683724087503","-73.94857483022811","
,  
(40.61683724087503, -73.94857483022811)"
"58962030","2023-09-29T08:08:00.000","2023-10-02T08:20:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11208","810 PINE STREET","PINE STREET","STANLEY AVE","WORTMAN AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-10-02T08:20:00.000","05 BROOKLYN","3045270007","BROOKLYN","1020758","181612","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.665084445507446","-73.86840452014142","
,  
(40.665084445507446, -73.86840452014142)"
"58960741","2023-09-29T08:08:00.000","2023-09-30T12:35:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11214","2573 WEST   15 STREET","WEST   15 STREET","W 15 PL","AVENUE Z",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T12:35:00.000","13 BROOKLYN","3069190061","BROOKLYN","988674","152476","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.58518640550157","-73.98407248602386","
,  
(40.58518640550157, -73.98407248602386)"
"58962029","2023-09-29T08:08:00.000","2023-10-02T11:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10467",,,,,"BURKE AVENUE","WALLACE AVENUE","INTERSECTION","BRONX",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-10-02T11:45:00.000","12 BRONX",,"BRONX","1021790","256778","PHONE","Unspecified","BRONX",,,,,,,,"40.87139092570544","-73.86426478169162","
,  
(40.87139092570544, -73.86426478169162)"
"58956109","2023-09-29T08:08:00.000","2023-09-30T12:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11214","8776 25 AVENUE","25 AVENUE","BENSON AVE","BATH AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T12:00:00.000","11 BROOKLYN","3068780089","BROOKLYN","986827","155888","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.59455239260602","-73.99072084978934","
,  
(40.59455239260602, -73.99072084978934)"
"58956108","2023-09-29T08:08:00.000","2023-09-30T19:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11223",,,,,"AVENUE Y","WEST 2 STREET","INTERSECTION","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T19:00:00.000","13 BROOKLYN",,"BROOKLYN","992117","153583","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.58822251293949","-73.97167553104114","
,  
(40.58822251293949, -73.97167553104114)"
"58956041","2023-09-29T08:05:00.000","2023-09-29T21:35:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11224","3803 LAUREL AVENUE","LAUREL AVENUE","SEA GATE AVE","HIGHLAND AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T21:35:00.000","13 BROOKLYN","3069730039","BROOKLYN","982527","149846","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.57796851227929","-74.00620256345968","
,  
(40.57796851227929, -74.00620256345968)"
"58957644","2023-09-29T08:05:00.000","2023-09-29T09:45:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11226","2713 CHURCH AVENUE","CHURCH AVENUE","ROGERS AVE","LLOYD ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T09:45:00.000","17 BROOKLYN","3050910078","BROOKLYN","997569","176346","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.65069568500587","-73.95200116083609","
,  
(40.65069568500587, -73.95200116083609)"
"58965169","2023-09-29T08:05:00.000","2023-10-04T19:55:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11694","320 BEACH  104 STREET","BEACH  104 STREET","ROCKAWAY FRWY","BEACH CHANNEL DR",,,"ADDRESS","FAR ROCKAWAY",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-04T19:55:00.000","14 QUEENS","4161590012","QUEENS","1032654","152149","PHONE","Unspecified","QUEENS",,,,,,,,"40.58415780559874","-73.82573598176462","
,  
(40.58415780559874, -73.82573598176462)"
