"annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
22210,"1","Drivable road","2024-07-13T03:46:55.055148Z",1283,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6195f780252952cc4325601cdde803cd.jpg","",2.457,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the road, which is a significant depth that would likely cause traffic disruptions and pose safety hazards.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers indicating a closed-off area.",1,1,"2024-07-13T03:46:55.055168Z"
21465,"1","Drivable road","2024-07-13T03:18:51.342087Z",1284,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d85e038e32b44f13825014b011fabc64.jpg","",0.951,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and dry, with no signs of water accumulation or puddles that would indicate flooding.",0,0,"2024-07-13T03:18:51.342110Z"
21853,"1","Flooded road","2024-07-13T03:34:55.211025Z",1285,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_26520d639d3dd4bcabb81f4431835613.jpg","",0.885,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the street, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the trucks.","Yes, the street in the image is flooded, with water reaching up to the wheels of the vehicles.",1,1,"2024-07-13T03:34:55.211045Z"
22619,"1","Drivable road","2024-07-13T04:02:45.011494Z",1286,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0dc6c8b8b950b88ba6454410a5ca0793.jpg","",0.814,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no visible signs of standing water that would indicate flooding.",0,0,"2024-07-13T04:02:45.011515Z"
22313,"1","Drivable road","2024-07-13T03:50:54.953375Z",1287,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c76b21e0232b9337d55fd7d9d11ea31a.jpg","",0.703,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:50:54.953395Z"
21983,"1","Drivable road","2024-07-13T03:39:01.559379Z",1288,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f57c407c3973ddf198f8b0ff9920f2f3.jpg","",0.836,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers, which are typically used to manage floodwaters.",1,1,"2024-07-13T03:39:01.559399Z"
22213,"1","Drivable road","2024-07-13T03:47:00.678611Z",1289,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_74c7ba3a42d4e2990c6f058ea3f4c493.jpg","",0.812,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of puddles.",0,0,"2024-07-13T03:47:00.678631Z"
21315,"1","Drivable road","2024-07-13T03:09:07.879094Z",1290,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4fc13801533dcfaa94729fc6c9b64929.jpg","",0.951,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears to be dry, and there are no visible signs of water accumulation on the road surface.",0,0,"2024-07-13T03:09:07.879114Z"
22628,"1","Flooded road","2024-07-13T04:03:16.883740Z",1291,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_25c8be28b4d891e9f1d48a1f21598798.jpg","",1.227,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles' tires.",1,1,"2024-07-13T04:03:16.883759Z"
21571,"1","Drivable road","2024-07-13T03:22:17.572468Z",1292,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_205a847e799956a74d282a655a7e2d62.jpg","",1.101,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of emergency vehicles, indicating a response to the flooding.",1,1,"2024-07-13T03:22:17.572487Z"
21354,"1","Drivable road","2024-07-13T03:14:52.676488Z",1293,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1839cb2023ca789366ec8bc51d1dd9b4.jpg","",5.665,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the streets, which is evident from the depth of the water reaching the wheels of the vehicles and the reflections on the wet surfaces.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:14:52.676511Z"
22657,"1","Drivable road","2024-07-13T04:04:26.120633Z",1294,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_caefaebc4811c17a99a2f97d8db8edbc.jpg","",1.3,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street in the image appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers, likely indicating a response to the flooding.",0,1,"2024-07-13T04:04:26.120654Z"
22053,"1","Drivable road","2024-07-13T03:41:00.833453Z",1295,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_84aad920e1cb2ae3d87bee3ca753360e.jpg","",0.883,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible waterline on the side of the road.",1,1,"2024-07-13T03:41:00.833474Z"
22348,"1","Drivable road","2024-07-13T03:52:35.235643Z",1296,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5afea94e8ff8d05ece7e765d7297b372.jpg","",0.825,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and dry, and there are no signs of water accumulation on the road or surrounding areas.",0,0,"2024-07-13T03:52:35.235668Z"
22337,"1","Drivable road","2024-07-13T03:52:14.950876Z",1297,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eab018b6067915bc1c8773eeee30f245.jpg","",0.809,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears to be dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:52:14.950898Z"
22071,"1","Flooded road","2024-07-13T03:41:39.984185Z",1298,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_159c8dc9a26bd59be0035cd12341652c.jpg","",0.897,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street is flooded, as evidenced by the water covering the road and the vehicles' tires being submerged.",1,1,"2024-07-13T03:41:39.984206Z"
22365,"1","Drivable road","2024-07-13T03:53:06.160297Z",1299,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_691cff29842e7ace229a39881a7f898f.jpg","",0.84,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones, which are typically used to indicate hazardous conditions.",0,1,"2024-07-13T03:53:06.160317Z"
22534,"1","Drivable road","2024-07-13T03:59:31.431907Z",1300,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5488d703a824233b1a4bcc70aa0a2cb4.jpg","",1.523,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:59:31.431928Z"
21386,"1","Drivable road","2024-07-13T03:16:06.472327Z",1301,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fd820756755c75f5bcfd294611596403.jpg","",1.126,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of vehicles with their headlights on, indicating reduced visibility.",0,1,"2024-07-13T03:16:06.472347Z"
21482,"1","Flooded road","2024-07-13T03:19:24.248617Z",1302,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b02328b16890d7fdb2238495d8a9b2e9.jpg","",1.766,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of traffic cones indicating a hazardous condition.",1,1,"2024-07-13T03:19:24.248638Z"
22241,"1","Drivable road","2024-07-13T03:47:54.720230Z",1303,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9a440091d67948fe4f0de1c1dde93949.jpg","",0.879,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:47:54.720249Z"
21830,"1","Drivable road","2024-07-13T03:34:16.056244Z",1304,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2259e3b42a81d369dd301638c6408db2.jpg","",6.44,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a partially submerged vehicle.",1,1,"2024-07-13T03:34:16.056265Z"
22323,"1","Flooded road","2024-07-13T03:51:18.223575Z",1305,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d240eec0271c23afa7ee49549e5e432d.jpg","",6.269,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the splashes of water visible on the road surface.",1,1,"2024-07-13T03:51:18.223594Z"
22677,"1","Flooded road","2024-07-13T04:05:36.563693Z",1306,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1795d3bdb5f44781651c2780c199ff46.jpg","",1.137,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the streets, which is indicative of a significant flooding event.","Yes, the street in the image is flooded, with water covering the road and reaching the base of the traffic lights and street signs.",1,1,"2024-07-13T04:05:36.563714Z"
21974,"1","Flooded road","2024-07-13T03:38:47.068993Z",1307,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0bd8893a04ce3a0d59f405591ce2814c.jpg","",1.03,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the road, which is a significant depth that can pose significant risks to vehicles and pedestrians.","Yes, the street is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:38:47.069014Z"
21486,"1","Flooded road","2024-07-13T03:19:30.010963Z",1308,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fa564ec7f2f969cbdb07b8a5e02aa5ba.jpg","",0.963,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the road, indicating significant flooding.","Yes, the street is flooded.",1,1,"2024-07-13T03:19:30.010984Z"
21332,"1","Flooded road","2024-07-13T03:13:03.924368Z",1309,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1b7269c39fe07a2eee9b35d2567f09b8.jpg","",2.495,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a blue vehicle navigating through the water.",1,1,"2024-07-13T03:13:03.924389Z"
22286,"1","Drivable road","2024-07-13T03:50:01.914253Z",1310,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_71a1cbc8c8db7d140b48a13fbfdc6971.jpg","",0.864,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:50:01.914273Z"
22583,"1","Drivable road","2024-07-13T04:01:14.365507Z",1311,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_68fd4c79ededbba700e125e34317ad97.jpg","",1.83,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water in the parking lot, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a stop sign partially submerged.",1,1,"2024-07-13T04:01:14.365528Z"
22197,"1","Drivable road","2024-07-13T03:46:17.956194Z",1312,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e9696643ab3627552e1bed0324f6a382.jpg","",1.473,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of puddles.",0,0,"2024-07-13T03:46:17.956215Z"
21440,"1","Flooded road","2024-07-13T03:18:03.696473Z",1313,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_721fe6e1f21426803aa5ec0a515eb8c5.jpg","",1.24,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating a significant flooding event.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the wet surface.",1,1,"2024-07-13T03:18:03.696492Z"
22314,"1","Flooded road","2024-07-13T03:50:57.175271Z",1314,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6463edcf8d7603f44ebd1fbf0364e684.jpg","",1.53,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the wet surface.",1,1,"2024-07-13T03:50:57.175291Z"
21627,"1","Drivable road","2024-07-13T03:26:22.517180Z",1315,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e6bc144b2056555213307b7c4d3b406d.jpg","",1.074,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:26:22.517202Z"
22046,"1","Drivable road","2024-07-13T03:40:49.745307Z",1316,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7d348b500322d32f006ba1cd7928fba3.jpg","",0.818,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be a result of recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:40:49.745327Z"
21848,"1","Drivable road","2024-07-13T03:34:48.191313Z",1317,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b4d75e169e65b38414baa9a787e26754.jpg","",0.99,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears dry, and there are no signs of water accumulation on the pavement.",0,0,"2024-07-13T03:34:48.191335Z"
21718,"1","Drivable road","2024-07-13T03:29:39.514656Z",1318,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1bdcf5cb8a0290dee9125302ff40fd5d.jpg","",1.275,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, which is a significant hazard for vehicles and pedestrians alike.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the wet surface.",1,1,"2024-07-13T03:29:39.514677Z"
21951,"1","Drivable road","2024-07-13T03:38:08.130778Z",1319,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_023f6c8eb9ad14076c7af18166d0288f.jpg","",0.82,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:38:08.130798Z"
22630,"1","Drivable road","2024-07-13T04:03:21.065601Z",1320,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fb6eab0ebc3c0f5cc0b497bf9154a890.jpg","",1.224,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be from recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T04:03:21.065621Z"
22571,"1","Drivable road","2024-07-13T04:00:46.172606Z",1321,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8b8ab20835f4755930ab4d6e05f96f46.jpg","",1.131,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the streets, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the vehicles.",1,1,"2024-07-13T04:00:46.172629Z"
22723,"1","Drivable road","2024-07-13T04:07:17.074960Z",1322,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0c92975c5af1ef09e95668253aa82ae8.jpg","",0.902,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears to be dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T04:07:17.074981Z"
21359,"1","Drivable road","2024-07-13T03:15:08.988192Z",1323,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_adf8ee480cb2498b3e6c1dca5a9766f1.jpg","",1.321,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and there are no signs of water accumulation that would indicate flooding.",0,0,"2024-07-13T03:15:08.988213Z"
22442,"1","Drivable road","2024-07-13T03:55:51.897286Z",1324,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_519e7b8c8aacbad61cf889667699659f.jpg","",0.852,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the streets or sidewalks.",0,0,"2024-07-13T03:55:51.897307Z"
22503,"1","Flooded road","2024-07-13T03:58:19.351638Z",1325,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_236e534781046a38cda4d03dee1f2fe8.jpg","",0.85,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles and the fact that the water level is higher than the wheels of the bus.","Yes, the street is flooded, as evidenced by the water covering the road and the vehicles' tires being submerged.",1,1,"2024-07-13T03:58:19.351659Z"
22690,"1","Drivable road","2024-07-13T04:06:11.692091Z",1326,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7d9c28dc46300b1a426c0b50878d18fe.jpg","",1.175,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T04:06:11.692112Z"
22399,"1","Drivable road","2024-07-13T03:54:17.869681Z",1327,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4e00392665351eb08957f3057a4467c8.jpg","",0.767,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be a result of recent rainfall, as evidenced by the wet surfaces and puddles.",0,0,"2024-07-13T03:54:17.869701Z"
21753,"1","Drivable road","2024-07-13T03:30:58.058211Z",1328,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f045c6475b0102120286e57006b965fd.jpg","",0.826,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","The street in the image does not appear to be flooded. The water on the road is likely from recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:30:58.058231Z"
21835,"1","Drivable road","2024-07-13T03:34:24.460008Z",1329,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6104c209cdbe13b2c7cb3f639d70d031.jpg","",0.858,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","The street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the presence of puddles. There is no indication of standing water that would suggest flooding.",0,0,"2024-07-13T03:34:24.460029Z"
22559,"1","Flooded road","2024-07-13T04:00:21.596239Z",1330,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a5054ce1429ff1946afab05a11ee1d6c.jpg","",2.021,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street appears to be flooded, with water reaching the wheels of the vehicles, indicating that the road is submerged.",1,1,"2024-07-13T04:00:21.596258Z"
22478,"1","Flooded road","2024-07-13T03:57:12.991407Z",1331,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f6994de715bd80037af4fa54d65fdb19.jpg","",0.823,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles navigating through it.",1,1,"2024-07-13T03:57:12.991429Z"
22231,"1","Flooded road","2024-07-13T03:47:30.428902Z",1332,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_57785ec5fa6f312d2dc6b5e65d735806.jpg","",0.961,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:47:30.428922Z"
22432,"1","Drivable road","2024-07-13T03:55:28.879754Z",1333,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f44c0b4850115ce72609b1b8e7083dcb.jpg","",0.922,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the surface.",0,1,"2024-07-13T03:55:28.879775Z"
22246,"1","Flooded road","2024-07-13T03:48:03.075450Z",1334,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2cd84dd74f564615618c2154b4756407.jpg","",0.887,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the street, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the trucks.","Yes, the street in the image is flooded, with water reaching up to the wheels of the vehicles.",1,1,"2024-07-13T03:48:03.075473Z"
21412,"1","Flooded road","2024-07-13T03:17:03.874895Z",1335,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6baa8acd7cdfeacf6886b66f2baf348e.jpg","",7.662,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the streets, which is evident from the depth of the water reaching the wheels of the vehicles and the reflective surface it creates.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a fire truck with its lights on, likely responding to the flooding situation.",1,1,"2024-07-13T03:17:03.874917Z"
21633,"1","Flooded road","2024-07-13T03:26:32.272282Z",1336,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_76d2d17098e026d9b747fe165401ad25.jpg","",1.326,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the cars.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:26:32.272302Z"
22172,"1","Drivable road","2024-07-13T03:45:07.634780Z",1337,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ed8e78a97caa63b85d58d59a0e042b7d.jpg","",2.107,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections of lights on the wet surface.",1,1,"2024-07-13T03:45:07.634801Z"
22146,"1","Drivable road","2024-07-13T03:44:02.659745Z",1338,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_30afdab4f264d63d47c333f69cf3e8f3.jpg","",1.49,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:44:02.659766Z"
22438,"1","Flooded road","2024-07-13T03:55:44.584483Z",1339,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c1809a01f61a780241d3c1aa9eb783c8.jpg","",1.031,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the street, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a submerged vehicle.",1,1,"2024-07-13T03:55:44.584503Z"
