"Unnamed: 0","annotation_id","annotator","choice","created_at","id","image","labels","lead_time","pred_label","pred_score","updated_at"
136,29149,"1","Not Flooded","2025-02-08T04:08:58.941581Z",281,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/75c4b22df9db18fe0f0205f92ff0282a.jpg","",1.157,0,0.0001988457370316,"2025-02-08T04:08:58.941609Z"
55,29104,"1","Not Flooded","2025-02-08T04:07:14.255251Z",282,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/058e8fc34b59ec8218ad77487fd420b1.jpg","",2.718,0,2.0848112569638038e-07,"2025-02-08T04:07:14.255271Z"
119,29229,"1","Flooded","2025-02-08T04:11:54.029990Z",283,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ee5640dcccbfd6b8e8c1ce5adbaa80e6.jpg","",2.351,0,0.0238376446068286,"2025-02-08T04:11:54.030011Z"
330,29088,"1","Not Flooded","2025-02-08T04:06:26.912997Z",284,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/fba7e8d25ffdffe786f911cf42833434.jpg","",1.461,1,0.9734143018722534,"2025-02-08T04:06:26.913017Z"
373,29911,"1","Not Flooded","2025-02-10T18:16:44.646629Z",285,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e1ab2ac6c94126b68f36bc5d5b1aa31e.jpg","",2.219,1,0.9950809478759766,"2025-02-10T18:16:44.646649Z"
356,29340,"1","Flooded","2025-02-09T16:41:58.889752Z",286,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/8bccd86ac1fc917d5cf580c24d52be68.jpg","",1.641,1,0.9757896661758424,"2025-02-09T16:41:58.889772Z"
18,29242,"1","Not Flooded","2025-02-08T04:12:19.048466Z",287,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/230057fcb91ab79539d71d4e1d789abf.jpg","",1.358,0,0.005260782316327,"2025-02-08T04:12:19.048486Z"
255,29395,"1","Not Flooded","2025-02-09T16:43:37.092698Z",288,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e294a0f420f5b95be6cb611e8284f506.jpg","",1.063,1,0.9172927141189576,"2025-02-09T16:43:37.092718Z"
259,29232,"1","Flooded","2025-02-08T04:12:00.388075Z",289,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d27649722ebcb140871459e1d875d54c.jpg","",1.454,1,0.9841499924659728,"2025-02-08T04:12:00.388096Z"
101,29357,"1","Not Flooded","2025-02-09T16:42:29.598366Z",290,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2bf15002ecf2ba78d0928477dcfaba69.jpg","",1.034,0,5.456054350361228e-05,"2025-02-09T16:42:29.598387Z"
273,29208,"1","Flooded","2025-02-08T04:11:14.729542Z",291,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/17cb18bd8da90ce44ba89c4460a7e246.jpg","",1.311,1,0.999910831451416,"2025-02-08T04:11:14.729563Z"
331,29244,"1","Not Flooded","2025-02-08T04:12:22.605470Z",292,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/6c3494ca0f123a8ca7cab22dfe5c5db8.jpg","",1.322,1,0.986887753009796,"2025-02-08T04:12:22.605490Z"
41,29237,"1","Not Flooded","2025-02-08T04:12:09.244871Z",293,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/567085a0bcc11a214cf10791731fc44d.jpg","",1.698,0,0.0032667769119143,"2025-02-08T04:12:09.244892Z"
32,29885,"1","Not Flooded","2025-02-10T18:15:50.070969Z",294,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1a8569ca67c42e51c236a4f962c9a553.jpg","",1.856,0,0.1603390127420425,"2025-02-10T18:15:50.070995Z"
311,29938,"1","Flooded","2025-02-10T18:17:50.534211Z",295,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0ed7ff764d0a14a271ef26c9b023d478.jpg","",1.417,1,0.9997079968452454,"2025-02-10T18:17:50.534234Z"
190,29392,"1","Not Flooded","2025-02-09T16:43:32.326149Z",296,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/6b970a18c7246a873c029f958a250b68.jpg","",1.017,0,0.005942350719124,"2025-02-09T16:43:32.326169Z"
220,29892,"1","Not Flooded","2025-02-10T18:16:03.601019Z",297,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0de1c2823678705b74ee838ce97c3cc1.jpg","",2.529,1,0.9194352030754088,"2025-02-10T18:16:03.601041Z"
281,29294,"1","Not Flooded","2025-02-09T16:37:35.383554Z",298,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/4f5fe2b6c80e28b8cf4e727ffb9d6fe1.jpg","",4.5,1,0.9500917196273804,"2025-02-09T16:37:35.383575Z"
372,29887,"1","Flooded","2025-02-10T18:15:53.851757Z",299,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/02b31804c0eace646f72e6bcfe31f0b3.jpg","",1.345,1,0.9999239444732666,"2025-02-10T18:15:53.851777Z"
187,29134,"1","Not Flooded","2025-02-08T04:08:31.476802Z",300,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/8084e3e8b832812dc0f7a8f47d8cbf7f.jpg","",1.152,0,0.0030777042265981,"2025-02-08T04:08:31.476829Z"
44,29166,"1","Not Flooded","2025-02-08T04:09:32.673646Z",301,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ec680cf1f78e10badff4cfd2f9ae3628.jpg","",1.612,0,0.0003085780481342,"2025-02-08T04:09:32.673668Z"
84,29899,"1","Not Flooded","2025-02-10T18:16:25.152468Z",302,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/fe8e8d00992a876a09db4fb84cca2cf4.jpg","",1.059,0,2.96602684102254e-05,"2025-02-10T18:16:25.152487Z"
332,29908,"1","Not Flooded","2025-02-10T18:16:38.616558Z",303,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/692110d4403b0740ce1a8ad4fa3fcda5.jpg","",0.96,1,0.9726718664169312,"2025-02-10T18:16:38.616578Z"
323,29136,"1","Not Flooded","2025-02-08T04:08:34.892526Z",304,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/fb31525adb6508f218767e79b080f21f.jpg","",1.32,1,0.9153544902801514,"2025-02-08T04:08:34.892546Z"
370,29886,"1","Not Flooded","2025-02-10T18:15:52.039883Z",305,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/88127f814810a57dbdac5016265574e4.jpg","",1.497,1,0.8955368995666504,"2025-02-10T18:15:52.039905Z"
261,29284,"1","Not Flooded","2025-02-09T16:36:55.639800Z",306,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/60d98fbfe69ddcc8f0c8378149c43c42.jpg","",3.316,1,0.9277392625808716,"2025-02-09T16:36:55.639823Z"
363,29957,"1","Flooded","2025-02-10T18:18:21.811788Z",307,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c98df0d0c749d96ad7ddbeacd0de18b3.jpg","",1.58,1,0.9637448787689208,"2025-02-10T18:18:21.811809Z"
62,29318,"1","Not Flooded","2025-02-09T16:39:25.990307Z",308,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/625681edffaaf33b1a314c2110328086.jpg","",2.343,0,5.8034089533975937e-08,"2025-02-09T16:39:25.990326Z"
155,29940,"1","Not Flooded","2025-02-10T18:17:54.469649Z",309,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/5a4ce9f7f5fff9bb5ec3e947969ea3eb.jpg","",1.845,0,0.007349694147706,"2025-02-10T18:17:54.469669Z"
276,29337,"1","Not Flooded","2025-02-09T16:41:53.595306Z",310,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/16accb000903fb4306d2bfd1b75e8769.jpg","",77.311,1,0.9090330600738524,"2025-02-09T16:41:53.595327Z"
91,29114,"1","Not Flooded","2025-02-08T04:07:40.581027Z",311,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/42dd6e439582d3f1cb308e0d3bc1a656.jpg","",1.141,0,0.0007616723305545,"2025-02-08T04:07:40.581047Z"
145,29889,"1","Not Flooded","2025-02-10T18:15:57.218648Z",312,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/eb70b66053f1e1bff478f4fc5adf3a1b.jpg","",1.309,0,0.0025919368490576,"2025-02-10T18:15:57.218670Z"
246,29383,"1","Flooded","2025-02-09T16:43:13.447843Z",313,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ad0b3ae9d8ccc4746a6ae8ae0693c2ec.jpg","",1.571,1,0.9710264205932616,"2025-02-09T16:43:16.044199Z"
394,29350,"1","Not Flooded","2025-02-09T16:42:17.854134Z",314,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/98de007fde81842faa3cea013b2dc681.jpg","",1.587,1,0.96656733751297,"2025-02-09T16:42:17.854153Z"
161,29342,"1","Not Flooded","2025-02-09T16:42:01.857640Z",315,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/3777b2d0146563e8b21b202105f6798a.jpg","",0.917,0,1.0431573173264042e-05,"2025-02-09T16:42:01.857660Z"
367,29338,"1","Not Flooded","2025-02-09T16:41:55.428052Z",316,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ce85f097ab8e021f0a7a8868af8c82dc.jpg","",1.341,1,0.9996485710144044,"2025-02-09T16:41:55.428073Z"
165,29101,"1","Not Flooded","2025-02-08T04:07:07.327405Z",317,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f23727420234a97ff3d825b540526cee.jpg","",1.819,0,0.0003118080203421,"2025-02-08T04:07:07.327425Z"
133,29261,"1","Not Flooded","2025-02-08T04:12:56.112157Z",318,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0b96504023ca504dbb510fd1cbaded78.jpg","",1.249,0,4.596606231643818e-05,"2025-02-08T04:12:56.112178Z"
212,29241,"1","Not Flooded","2025-02-08T04:12:17.218377Z",319,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/bc4462f1358b360ab9b925605fa211b0.jpg","",1.331,1,0.8920009732246399,"2025-02-08T04:12:17.218397Z"
112,29193,"1","Not Flooded","2025-02-08T04:10:29.844027Z",320,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ba9ab7d6edad5f9c437aa7d2d96314c8.jpg","",1.522,0,0.0012227543629705,"2025-02-08T04:10:29.844053Z"
262,29364,"1","Not Flooded","2025-02-09T16:42:42.475953Z",321,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/90da77ba3b3ecb8ae51b86e3c855fe9c.jpg","",1.509,1,0.8805715441703796,"2025-02-09T16:42:42.475975Z"
218,29262,"1","Flooded","2025-02-08T04:12:57.927035Z",322,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/fab206c859e4baa440240b0bbf3c2cdf.jpg","",1.376,1,0.9822689294815063,"2025-02-08T04:12:57.927055Z"
268,29165,"1","Not Flooded","2025-02-08T04:09:30.556034Z",323,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/709b5c38f6d2fddd6ba2205484e2f202.jpg","",1.265,1,0.9823399186134338,"2025-02-08T04:09:30.556055Z"
258,29125,"1","Not Flooded","2025-02-08T04:08:14.222363Z",324,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c0321107adf657b617114f055e314cbe.jpg","",1.052,1,0.8946175575256348,"2025-02-08T04:08:14.222383Z"
154,29105,"1","Not Flooded","2025-02-08T04:07:16.790830Z",325,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/6ea1b820859f9e2795586173a41c2a7b.jpg","",2.032,0,2.685796243895311e-05,"2025-02-08T04:07:16.790850Z"
186,29323,"1","Not Flooded","2025-02-09T16:39:43.350602Z",326,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/755f37e72c14e4ed107264fcce2399f3.jpg","",2.17,0,0.0013219607062637,"2025-02-09T16:39:43.350622Z"
265,29396,"1","Not Flooded","2025-02-09T16:43:38.701696Z",327,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/4865c3074305784905b3981ec8919c7d.jpg","",1.13,1,0.9872466325759888,"2025-02-09T16:43:38.701716Z"
392,29888,"1","Not Flooded","2025-02-10T18:15:55.443699Z",328,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/87c7b1c996c3ebe27193f1cd02d2e53d.jpg","",1.127,1,0.9018172025680542,"2025-02-10T18:15:55.443719Z"
130,29243,"1","Not Flooded","2025-02-08T04:12:20.771054Z",329,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/18f39b5f835ee6821974122cff9132db.jpg","",1.263,0,3.739038947969675e-05,"2025-02-08T04:12:20.771074Z"
24,29265,"1","Not Flooded","2025-02-08T04:13:02.998695Z",330,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f203ef17932dfb2eab2a62fad552b38c.jpg","",1.194,0,8.707795132067986e-06,"2025-02-08T04:13:02.998715Z"
56,29317,"1","Not Flooded","2025-02-09T16:39:23.182889Z",331,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d0039016d46e36621d421330241e0dba.jpg","",2.655,0,0.0001733136305119,"2025-02-09T16:39:23.182909Z"
116,29155,"1","Not Flooded","2025-02-08T04:09:09.100907Z",332,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/cec8e380d4d9103597dbadeac92758e8.jpg","",1.163,0,7.158436346799135e-06,"2025-02-08T04:09:09.100934Z"
16,29194,"1","Not Flooded","2025-02-08T04:10:31.709033Z",333,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/eebe7ea33088651448719a443e6cad2b.jpg","",1.314,0,5.316613624017919e-06,"2025-02-08T04:10:31.709060Z"
47,29140,"1","Not Flooded","2025-02-08T04:08:42.045299Z",334,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/21d6d83b7671e4c93cd315e6b41f062c.jpg","",1.127,0,4.427368185133673e-05,"2025-02-08T04:08:42.045326Z"
141,29951,"1","Not Flooded","2025-02-10T18:18:10.658589Z",335,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d02d6827fdd8fb880e5e7510d677d02b.jpg","",1.045,0,0.0004633469507098,"2025-02-10T18:18:10.658609Z"
349,29185,"1","Flooded","2025-02-08T04:10:14.868393Z",336,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/42ed66114a21cb53ae2d4c254e93fa98.jpg","",1.189,1,0.9964417815208436,"2025-02-08T04:10:14.868412Z"
85,29222,"1","Not Flooded","2025-02-08T04:11:40.187092Z",337,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c9abeb2a6bdf777ddfc6362164479505.jpg","",1.079,0,0.0001029145132633,"2025-02-08T04:11:40.187120Z"
278,29212,"1","Flooded","2025-02-08T04:11:22.221374Z",338,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2f4a4b72a7f9d9edc71d4f089dec0956.jpg","",2.172,1,0.9472035765647888,"2025-02-08T04:11:22.221403Z"
147,29260,"1","Not Flooded","2025-02-08T04:12:54.405895Z",339,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2038a8ba5b880af316bf3412626badc1.jpg","",1.177,0,0.0038555427454411,"2025-02-08T04:12:54.405916Z"
340,29923,"1","Not Flooded","2025-02-10T18:17:09.248817Z",340,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b1c5040ad350bc8c990a63a67d9fe36a.jpg","",1.348,1,0.9599767327308656,"2025-02-10T18:17:09.248836Z"
92,29113,"1","Not Flooded","2025-02-08T04:07:39.016037Z",341,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/5416a6f3e87ff91f863aaf4f848548e9.jpg","",0.978,0,6.235130513232434e-06,"2025-02-08T04:07:39.016057Z"
144,29296,"1","Not Flooded","2025-02-09T16:37:45.777161Z",342,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ace22e432317a95d8fdec62e1fba346e.jpg","",2.955,0,0.0001111584642785,"2025-02-09T16:37:45.777182Z"
242,29301,"1","Not Flooded","2025-02-09T16:37:59.628877Z",343,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/55955e4849acd1b55ae195df08c55719.jpg","",2.41,1,0.9445919990539552,"2025-02-09T16:37:59.628898Z"
171,29900,"1","Not Flooded","2025-02-10T18:16:26.556037Z",344,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/efc0711e3a2dbd5640f0d28107816d26.jpg","",0.936,0,0.0016137979691848,"2025-02-10T18:16:26.556063Z"
245,29206,"1","Not Flooded","2025-02-08T04:11:11.241064Z",345,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d47b34f685bc19e1374ef29a36fb2c70.jpg","",1.064,1,0.9311830401420592,"2025-02-08T04:11:11.241084Z"
395,29303,"1","Not Flooded","2025-02-09T16:38:07.072091Z",346,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1014c471d3b9c937c0ceae556ab2d472.jpg","",4.449,1,0.8981903195381165,"2025-02-09T16:38:07.072112Z"
366,29352,"1","Not Flooded","2025-02-09T16:42:20.964355Z",347,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/6b28046c91e4667d280e282fddbcef24.jpg","",1.029,1,0.9966602325439452,"2025-02-09T16:42:20.964375Z"
163,29275,"1","Not Flooded","2025-02-08T04:13:21.923510Z",348,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e97293212588a30e7164c31520960c15.jpg","",1.084,0,0.0002928081084974,"2025-02-08T04:13:21.923530Z"
288,29310,"1","Flooded","2025-02-09T16:38:38.363850Z",349,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f7245fe92e868e4382559ea9d81dde58.jpg","",3.615,1,0.9662197828292848,"2025-02-09T16:38:38.363871Z"
172,29379,"1","Not Flooded","2025-02-09T16:43:07.964323Z",350,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1ffd2c28fb9942093038b45d60826644.jpg","",1.502,0,5.769157269241987e-06,"2025-02-09T16:43:07.964343Z"
117,29906,"1","Not Flooded","2025-02-10T18:16:35.790890Z",351,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/47c82d1fdd6927a756c01bffd14bf7b7.jpg","",0.924,0,4.798251393367536e-05,"2025-02-10T18:16:35.790914Z"
315,29156,"1","Not Flooded","2025-02-08T04:09:10.655502Z",352,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e74646bc6d3cf346fc3f21ce310f5dc7.jpg","",1.064,1,0.9926881790161132,"2025-02-08T04:09:10.655528Z"
19,29128,"1","Not Flooded","2025-02-08T04:08:21.566887Z",353,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/09e373dbaafca89828962f09a7fd7b93.jpg","",1.24,0,6.421404918910412e-07,"2025-02-08T04:08:21.566908Z"
54,29138,"1","Not Flooded","2025-02-08T04:08:38.871659Z",354,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/a6d3887d0ef97e88ea34fa0081dfebb2.jpg","",1.926,0,9.07742742128903e-06,"2025-02-08T04:08:38.871679Z"
293,29225,"1","Flooded","2025-02-08T04:11:45.771353Z",355,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/5fbeedcddc6a197c8a75fa40e25d8610.jpg","",1.191,1,0.9999969005584716,"2025-02-08T04:11:45.771380Z"
247,29152,"1","Not Flooded","2025-02-08T04:09:04.162263Z",356,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c016850abafb6e4489b5f9dd1e177ade.jpg","",1.147,1,0.9321987628936768,"2025-02-08T04:09:04.162289Z"
302,29267,"1","Not Flooded","2025-02-08T04:13:06.467373Z",357,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/305ab8e69d29eeb0d337ceb568f2e80c.jpg","",1.225,1,0.974049985408783,"2025-02-08T04:13:06.467394Z"
21,29142,"1","Not Flooded","2025-02-08T04:08:45.068679Z",358,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/470792fdaab32112158ad8c689065e4c.jpg","",0.953,0,0.0047491085715591,"2025-02-08T04:08:45.068706Z"
2,29195,"1","Not Flooded","2025-02-08T04:10:33.433120Z",359,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/26175a8975215de981a6dbf9979cf09f.jpg","",1.216,0,6.783076969441026e-05,"2025-02-08T04:10:33.433148Z"
338,29084,"1","Not Flooded","2025-02-08T04:06:06.042652Z",360,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/21017079d5fa8f6f6028f86dd4cd9a21.jpg","",18.508,1,0.9589663743972778,"2025-02-08T04:06:10.646260Z"
313,29901,"1","Not Flooded","2025-02-10T18:16:28.028061Z",361,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/cfc76462240d2ee9772ca78744eee969.jpg","",1.0,1,0.8813360929489136,"2025-02-10T18:16:28.028081Z"
204,29307,"1","Not Flooded","2025-02-09T16:38:28.840939Z",362,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/7fdecf0e2e6a2ef88007e2698e8617c3.jpg","",12.215,1,0.9019457697868348,"2025-02-09T16:38:28.840959Z"
227,29304,"1","Not Flooded","2025-02-09T16:38:09.937399Z",363,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/88dd7349acf6e3c4d04e9b2dc52d2e1a.jpg","",2.404,1,0.98675936460495,"2025-02-09T16:38:09.937420Z"
158,29952,"1","Not Flooded","2025-02-10T18:18:12.083337Z",364,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1f5aab99a1bdb63e7d382699e6567dd5.jpg","",0.953,0,9.69996904132131e-07,"2025-02-10T18:18:12.083358Z"
109,29903,"1","Not Flooded","2025-02-10T18:16:30.815987Z",365,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/15d360edaafa8b952260f1acf362e901.jpg","",0.956,0,2.5925666705006734e-05,"2025-02-10T18:16:30.816008Z"
378,29336,"1","Flooded","2025-02-09T16:40:35.820236Z",366,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/76d0ac99b002eb9fbc5d9458a6ec3571.jpg","",2.267,1,0.99273419380188,"2025-02-09T16:40:35.820257Z"
131,29123,"1","Not Flooded","2025-02-08T04:08:11.128319Z",367,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/545a3b3269e40233023adf683d5cca38.jpg","",1.357,0,5.034770219936036e-05,"2025-02-08T04:08:11.128347Z"
95,29331,"1","Not Flooded","2025-02-09T16:40:21.415623Z",368,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b01d02159a83a0c8f79507d4b7701c54.jpg","",2.549,0,6.673736152151832e-06,"2025-02-09T16:40:21.415643Z"
50,29137,"1","Not Flooded","2025-02-08T04:08:36.479795Z",369,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e488fd7c202550174874875eae44f777.jpg","",1.08,0,1.9202880139346235e-06,"2025-02-08T04:08:36.479822Z"
181,29176,"1","Not Flooded","2025-02-08T04:09:56.070632Z",370,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0875cf2277e6a4b2651d56405c280af5.jpg","",1.273,0,3.744645437109284e-05,"2025-02-08T04:09:56.070659Z"
11,29928,"1","Not Flooded","2025-02-10T18:17:21.367700Z",371,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c21b5e66602d508ada4a825eccdd576f.jpg","",1.053,0,0.0002201144961873,"2025-02-10T18:17:21.367724Z"
67,29280,"1","Not Flooded","2025-02-08T04:13:30.366730Z",372,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d9729a521f9e90d19c97bd0de2f210a2.jpg","",1.149,0,0.0017655174015089,"2025-02-08T04:13:30.366750Z"
132,29190,"1","Not Flooded","2025-02-08T04:10:24.255583Z",373,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1c354fa9710075154822db099ca8f1aa.jpg","",1.348,0,1.6042291463236324e-05,"2025-02-08T04:10:24.255610Z"
