"annotation_id","annotator","answer","choice","created_at","id","image","labels","lead_time","sentiment_1","updated_at"
30630,"1","No,","Not Flooded","2025-02-10T19:33:38.480209Z",547,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_271841c4c7889798efba4c6d53a7f5fd.jpg","",0.841,0,"2025-02-10T19:33:38.480234Z"
30619,"1","Yes,","Flooded","2025-02-10T19:33:12.550670Z",549,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_87f4beebd215e610aebae62818e469ea.jpg","",2.368,1,"2025-02-10T19:33:12.550692Z"
30599,"1","Yes,","Not Flooded","2025-02-10T19:32:36.653157Z",551,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_48e62496b15018f18e9be4fdb8e23501.jpg","",1.048,1,"2025-02-10T19:32:36.653180Z"
28630,"1","Yes,","Not Flooded","2025-02-03T22:21:16.153751Z",552,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6635f3e4f9838b04b86c6ddf44ddcc44.jpg","",1.134,1,"2025-02-03T22:21:16.153773Z"
30533,"1","Yes,","Flooded","2025-02-10T19:30:51.599196Z",556,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d175f5fc6f5142dcf863fd75f259dfb9.jpg","",1.694,1,"2025-02-10T19:30:51.599216Z"
28680,"1","Yes,","Not Flooded","2025-02-03T22:22:45.454141Z",562,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_41f6a929db511b4bccc85cb0b9d2ddd4.jpg","",0.898,1,"2025-02-03T22:22:45.454166Z"
28618,"1","Yes,","Flooded","2025-02-03T22:20:52.627037Z",564,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_35efc636368f49eb663a28bd85d65bbd.jpg","",1.344,1,"2025-02-03T22:20:52.627059Z"
29776,"1","No,","Not Flooded","2025-02-09T18:33:59.465664Z",565,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1f4daba124d3143289a585b546b3c7c1.jpg","",1.012,0,"2025-02-09T18:33:59.465685Z"
28677,"1","Yes,","Not Flooded","2025-02-03T22:22:41.524598Z",566,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_139c175aa4367a7f10196ee18de6acc2.jpg","",1.635,1,"2025-02-03T22:22:41.524626Z"
30684,"1","Yes,","Not Flooded","2025-02-10T19:34:58.617620Z",567,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b2b67045aa1872b1accdccb3c5c68838.jpg","",1.012,1,"2025-02-10T19:34:58.617641Z"
28622,"1","Yes,","Not Flooded","2025-02-03T22:21:01.179928Z",568,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0bb53815d18b1d834bb34fd72dd6adaa.jpg","",2.129,1,"2025-02-03T22:21:01.179954Z"
30414,"1","No,","Not Flooded","2025-02-10T19:26:31.721341Z",569,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6bc49c128faad2437da48eb60739c985.jpg","",1.061,0,"2025-02-10T19:26:31.721362Z"
29766,"1","Yes,","Not Flooded","2025-02-09T18:33:45.640563Z",571,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_148e3a4d04a7e582736bd55817f1560d.jpg","",1.054,1,"2025-02-09T18:33:45.640582Z"
30615,"1","No,","Not Flooded","2025-02-10T19:33:01.489107Z",573,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d1f857825bc113d583bfa024965c4aa5.jpg","",1.052,0,"2025-02-10T19:33:01.489129Z"
28588,"1","No,","Not Flooded","2025-02-03T22:19:14.328103Z",574,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_755e5b7282c97ecc373e99a93a9d3d34.jpg","",1.779,0,"2025-02-03T22:19:14.328124Z"
30690,"1","No,","Not Flooded","2025-02-10T19:35:10.066964Z",575,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f2b8cc4ae6ef0d58d298d943c10545ff.jpg","",0.997,0,"2025-02-10T19:35:10.067000Z"
29802,"1","Yes,","Not Flooded","2025-02-09T18:34:34.252251Z",576,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9aed1b18bd893bd58624aaa464a8d898.jpg","",0.769,1,"2025-02-09T18:34:34.252270Z"
30479,"1","No,","Not Flooded","2025-02-10T19:28:33.826579Z",577,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_14f5fe42c3d2261cbf2ded0f9be9cac5.jpg","",1.29,0,"2025-02-10T19:28:33.826600Z"
30506,"1","No,","Not Flooded","2025-02-10T19:30:02.295972Z",578,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_702efb3aef740b721a5fb50c109b73b1.jpg","",2.287,0,"2025-02-10T19:30:02.295993Z"
30606,"1","No,","Not Flooded","2025-02-10T19:32:47.801604Z",579,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c1b7375d37170e792dd0eabdbe4831b1.jpg","",1.067,0,"2025-02-10T19:32:47.801624Z"
30440,"1","Yes,","Not Flooded","2025-02-10T19:27:29.308251Z",580,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_74bd46071e4ab51a55b545cbb3676d80.jpg","",1.239,1,"2025-02-10T19:27:29.308271Z"
30526,"1","Yes,","Not Flooded","2025-02-10T19:30:38.753212Z",582,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_58ef35bf8eb47ceef4072f9235a15027.jpg","",1.109,1,"2025-02-10T19:30:38.753233Z"
30512,"1","No,","Not Flooded","2025-02-10T19:30:15.037220Z",583,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_95913904f3ee6379a0ad8db9f3ff901c.jpg","",2.361,0,"2025-02-10T19:30:15.037241Z"
30403,"1","Yes,","Not Flooded","2025-02-10T19:26:12.086288Z",584,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_56fe45c13d3f8c12a40af569845845dd.jpg","",1.125,1,"2025-02-10T19:26:12.086308Z"
30629,"1","Yes,","Not Flooded","2025-02-10T19:33:37.162344Z",586,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_33ce7b0d07d38887fef9b967577565ab.jpg","",0.998,1,"2025-02-10T19:33:37.162369Z"
30405,"1","Yes,","Not Flooded","2025-02-10T19:26:15.589610Z",590,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e1378697f483dbcf62a96815e8f3ee21.jpg","",1.092,1,"2025-02-10T19:26:15.589629Z"
30519,"1","Yes,","Flooded","2025-02-10T19:30:27.403174Z",591,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3dc6bbe73ad659b413e5f667358d5cf3.jpg","",1.481,1,"2025-02-10T19:30:27.403194Z"
30641,"1","No,","Not Flooded","2025-02-10T19:33:54.982353Z",592,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dc87e5b0cbfd03abf0d212ff8f0bc366.jpg","",0.893,0,"2025-02-10T19:33:54.982376Z"
30481,"1","Yes,","Not Flooded","2025-02-10T19:28:37.506460Z",595,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_236ad2e7e7b91e7bc868d2a6f73a537c.jpg","",1.116,1,"2025-02-10T19:28:37.506481Z"
30620,"1","Yes,","Not Flooded","2025-02-10T19:33:14.101605Z",597,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_af2883f9a197571a5394a72c8c20f275.jpg","",1.059,1,"2025-02-10T19:33:14.101625Z"
30434,"1","No,","Not Flooded","2025-02-10T19:27:18.411723Z",598,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e71323b93e9ee53c7272f696dbd1bbf8.jpg","",0.96,0,"2025-02-10T19:27:18.411744Z"
29786,"1","No,","Not Flooded","2025-02-09T18:34:12.639357Z",599,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f9f0a7fb8bfbd709e8d2e2041d08c4ff.jpg","",0.87,0,"2025-02-09T18:34:12.639376Z"
29780,"1","Yes,","Not Flooded","2025-02-09T18:34:04.753291Z",602,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_89cbd6a0c5427df7dd693371bada49d3.jpg","",0.831,1,"2025-02-09T18:34:04.753311Z"
30543,"1","Yes,","Not Flooded","2025-02-10T19:31:07.597289Z",603,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_887a1613cfb845f0c09be8ff1902f45c.jpg","",0.937,1,"2025-02-10T19:31:07.597309Z"
30501,"1","No,","Not Flooded","2025-02-10T19:29:15.828136Z",604,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e3c909882eea623a9350c9e4c8c429fc.jpg","",1.786,0,"2025-02-10T19:29:15.828158Z"
28649,"1","Yes,","Flooded","2025-02-03T22:21:47.067656Z",607,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_81c2cb2ab85f51e284fdf6e250bc1241.jpg","",1.14,1,"2025-02-03T22:21:47.067677Z"
29820,"1","Yes,","Not Flooded","2025-02-09T18:35:01.056778Z",608,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_00af528be3d85a2daef608355410f790.jpg","",0.834,1,"2025-02-09T18:35:01.056797Z"
29848,"1","No,","Not Flooded","2025-02-09T18:35:41.505479Z",609,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bbd58f99cf2ef222c60603838d43c63f.jpg","",1.029,0,"2025-02-09T18:35:41.505498Z"
28636,"1","No,","Not Flooded","2025-02-03T22:21:28.960560Z",611,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a033160f51d5d9a37f6190db2d8334b4.jpg","",0.942,0,"2025-02-03T22:21:28.960586Z"
28623,"1","No,","Not Flooded","2025-02-03T22:21:02.692731Z",612,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1f2f3fee7962fe02ca0347c75996c117.jpg","",1.158,0,"2025-02-03T22:21:02.692757Z"
30389,"1","No,","Not Flooded","2025-02-10T19:24:35.390531Z",614,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3e3c95ac75ae75793c0d6f4586f9674c.jpg","",0.974,0,"2025-02-10T19:24:35.390552Z"
30600,"1","No,","Not Flooded","2025-02-10T19:32:38.094768Z",616,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_23ba696baf3f87dbc1f74d005ff1c791.jpg","",0.951,0,"2025-02-10T19:32:38.094789Z"
30408,"1","Yes,","Not Flooded","2025-02-10T19:26:22.446870Z",620,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6aff538aacff379eee832ffeb1461e79.jpg","",1.098,1,"2025-02-10T19:26:22.446890Z"
30410,"1","No,","Not Flooded","2025-02-10T19:26:25.724557Z",622,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ec20a7934c20598e8e573b11477954e2.jpg","",1.097,0,"2025-02-10T19:26:25.724578Z"
29779,"1","No,","Not Flooded","2025-02-09T18:34:03.469816Z",624,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3f34263d693995ce42d76b6066ec8c97.jpg","",0.825,0,"2025-02-09T18:34:03.469837Z"
30672,"1","Yes,","Not Flooded","2025-02-10T19:34:42.036841Z",625,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_752f7994c108112895608ee22929d1f4.jpg","",1.162,1,"2025-02-10T19:34:42.036860Z"
29836,"1","Yes,","Not Flooded","2025-02-09T18:35:22.965617Z",626,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_74989cc508cbf83878ffec23f99b3f70.jpg","",0.798,1,"2025-02-09T18:35:22.965636Z"
29781,"1","Yes,","Not Flooded","2025-02-09T18:34:06.111803Z",627,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7ebcf80496e0e8888fec9bab71b31800.jpg","",0.913,1,"2025-02-09T18:34:06.111823Z"
29763,"1","No,","Not Flooded","2025-02-09T18:33:40.803279Z",628,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_96db0b326e63b8ee0667e605b26be17c.jpg","",0.981,0,"2025-02-09T18:33:40.803299Z"
30631,"1","No,","Not Flooded","2025-02-10T19:33:39.907276Z",630,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cbe005eaa7c5c5b34e10118ca63676e1.jpg","",0.956,0,"2025-02-10T19:33:39.907297Z"
29855,"1","Yes,","Flooded","2025-02-09T18:35:51.907168Z",632,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0163fd22d83d8a9a6b943e49eacec237.jpg","",1.681,1,"2025-02-09T18:35:51.907188Z"
30504,"1","No,","Not Flooded","2025-02-10T19:29:20.582851Z",634,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_301e60c864fc3d04b85d8aad50692424.jpg","",5.638,0,"2025-02-10T19:29:34.831141Z"
29788,"1","No,","Not Flooded","2025-02-09T18:34:15.064332Z",637,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f3b5c705048ddb6087567c25ea117886.jpg","",0.703,0,"2025-02-09T18:34:15.064353Z"
29822,"1","Yes,","Not Flooded","2025-02-09T18:35:03.805139Z",638,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6c7b7d5d937cc58c152ce8c8c25a1eb3.jpg","",0.904,1,"2025-02-09T18:35:03.805160Z"
29877,"1","No,","Not Flooded","2025-02-09T18:36:33.275372Z",640,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_336f6690b3dd671a9960fb9a4e1698a5.jpg","",1.09,0,"2025-02-09T18:36:33.275392Z"
28607,"1","Yes,","Not Flooded","2025-02-03T22:20:07.341960Z",641,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c550186861c5d6462c057704cb4751b4.jpg","",1.09,1,"2025-02-03T22:20:07.341982Z"
30508,"1","No,","Not Flooded","2025-02-10T19:30:06.039933Z",644,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_add2e296a45a5634f4d1952a51c30457.jpg","",1.524,0,"2025-02-10T19:30:06.039953Z"
30453,"1","No,","Not Flooded","2025-02-10T19:27:51.180412Z",647,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_068d3a5a78c6f876fbbb4020f55dbe9b.jpg","",0.888,0,"2025-02-10T19:27:51.180433Z"
30594,"1","No,","Not Flooded","2025-02-10T19:32:28.071254Z",648,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_297a63f73451eee7cdfed2a84f2e1912.jpg","",0.992,0,"2025-02-10T19:32:28.071274Z"
30653,"1","Yes,","Not Flooded","2025-02-10T19:34:12.348945Z",649,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_73934ebbe3267cb877b03d006d88ecb5.jpg","",0.886,1,"2025-02-10T19:34:12.348965Z"
28631,"1","No,","Not Flooded","2025-02-03T22:21:18.172053Z",655,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_733bf86b489fabbea57a62f71ed9d8d2.jpg","",1.681,0,"2025-02-03T22:21:18.172075Z"
30450,"1","Yes,","Not Flooded","2025-02-10T19:27:46.693613Z",657,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0e08812771246b47af4a826ddc3974e7.jpg","",1.639,1,"2025-02-10T19:27:46.693634Z"
30694,"1","Yes,","Not Flooded","2025-02-10T19:35:15.334873Z",658,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_709ac98abd3976758ec2baa77f12fe8d.jpg","",0.799,1,"2025-02-10T19:35:15.334895Z"
28670,"1","No,","Not Flooded","2025-02-03T22:22:23.980005Z",659,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8c8e6d72e7ee6e1f0db00573fdbdcd03.jpg","",0.817,0,"2025-02-03T22:22:23.980038Z"
30569,"1","Yes,","Flooded","2025-02-10T19:31:48.899152Z",660,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b543a64ce9da7210edb78dc197e14bd3.jpg","",1.078,1,"2025-02-10T19:31:48.899173Z"
28654,"1","No,","Not Flooded","2025-02-03T22:21:54.781699Z",663,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aecbd559b3d81f737628bb5bc2fca83f.jpg","",1.043,0,"2025-02-03T22:21:54.781723Z"
30398,"1","Yes,","Flooded","2025-02-10T19:24:50.348678Z",665,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d4546f21009665e0ea1599b54fafce7c.jpg","",2.336,1,"2025-02-10T19:24:50.348700Z"
30670,"1","Yes,","Not Flooded","2025-02-10T19:34:38.979811Z",670,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9718cbdcfcb35f8ff77e9b7149a8b29d.jpg","",0.896,1,"2025-02-10T19:34:38.979831Z"
30484,"1","No,","Not Flooded","2025-02-10T19:28:42.498714Z",672,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cd1bf529c35d38b0cd28d30742b5905f.jpg","",1.365,0,"2025-02-10T19:28:42.498735Z"
30598,"1","No,","Not Flooded","2025-02-10T19:32:35.114957Z",673,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5362b6c9a362df04609374dc4d062685.jpg","",1.037,0,"2025-02-10T19:32:35.114986Z"
30638,"1","Yes,","Flooded","2025-02-10T19:33:50.728522Z",674,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f2e8568203ec155c92491f9492e41c14.jpg","",1.155,1,"2025-02-10T19:33:50.728543Z"
30661,"1","No,","Not Flooded","2025-02-10T19:34:25.866503Z",675,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5aa7c9efee4745d312220da5913cc637.jpg","",0.899,0,"2025-02-10T19:34:25.866523Z"
30439,"1","Yes,","Not Flooded","2025-02-10T19:27:27.590654Z",676,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1bb1c2c8f5cec88e6008efcc3b61b72.jpg","",1.097,1,"2025-02-10T19:27:27.590674Z"
30664,"1","Yes,","Not Flooded","2025-02-10T19:34:30.081784Z",677,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1563b6efb17ef8a59034e968675000fb.jpg","",0.808,1,"2025-02-10T19:34:30.081804Z"
28596,"1","No,","Not Flooded","2025-02-03T22:19:38.923531Z",679,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_882f0c7f7f904deb0c829762ecb90851.jpg","",5.652,0,"2025-02-03T22:19:38.923555Z"
30677,"1","Yes,","Not Flooded","2025-02-10T19:34:49.086127Z",680,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8818095ecfa961c177ff656a81ae23f0.jpg","",0.852,1,"2025-02-10T19:34:49.086147Z"
30588,"1","No,","Not Flooded","2025-02-10T19:32:17.684137Z",682,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_45b694b62400a5a41ac632ee8232da70.jpg","",1.012,0,"2025-02-10T19:32:17.684158Z"
29823,"1","No,","Not Flooded","2025-02-09T18:35:05.218768Z",683,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8e958dce5b08fb609e88d64bbb167c5b.jpg","",0.962,0,"2025-02-09T18:35:05.218787Z"
30532,"1","Yes,","Not Flooded","2025-02-10T19:30:49.430531Z",685,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cf289588ac3c9d2fdb7f36827b54722c.jpg","",2.18,1,"2025-02-10T19:30:49.430551Z"
30423,"1","Yes,","Flooded","2025-02-10T19:26:57.552758Z",686,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d83e87c1229a8968cbecaeee4150484b.jpg","",1.253,1,"2025-02-10T19:26:57.552778Z"
30528,"1","Yes,","Flooded","2025-02-10T19:30:42.067729Z",688,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d279d4a27fb587253d3774ba6b624a54.jpg","",1.164,1,"2025-02-10T19:30:42.067749Z"
30488,"1","Yes,","Not Flooded","2025-02-10T19:28:54.807316Z",689,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dbaab0e2aabd23bd19f88194f6512b4c.jpg","",1.708,1,"2025-02-10T19:28:54.807337Z"
29765,"1","Yes,","Flooded","2025-02-09T18:33:44.124047Z",690,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aacf39f97cc042bc827738c2e9f088fe.jpg","",1.492,1,"2025-02-09T18:33:44.124067Z"
30385,"1","Yes,","Not Flooded","2025-02-10T19:24:29.178203Z",692,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0ccd1fdbc6014beafd7bafc57198561a.jpg","",1.905,1,"2025-02-10T19:24:29.178225Z"
28634,"1","No,","Not Flooded","2025-02-03T22:21:24.730520Z",693,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bec199b48ec7a079fca2437a5acbe11d.jpg","",1.077,0,"2025-02-03T22:21:24.730541Z"
30478,"1","No,","Not Flooded","2025-02-10T19:28:32.023303Z",695,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3d12c6b772584e77786a006f36936e8d.jpg","",1.024,0,"2025-02-10T19:28:32.023325Z"
28610,"1","No,","Not Flooded","2025-02-03T22:20:13.958553Z",699,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e2722db4c3540fe6b335f7a569e5c26a.jpg","",1.175,0,"2025-02-03T22:20:13.958576Z"
28658,"1","No,","Not Flooded","2025-02-03T22:22:07.331108Z",703,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_14927675106d2762d3fdcd9176e432fc.jpg","",1.848,0,"2025-02-03T22:22:07.331132Z"
30546,"1","Yes,","Not Flooded","2025-02-10T19:31:12.117806Z",704,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5261d090ad1964fbd7ced9f64edfdc54.jpg","",0.982,1,"2025-02-10T19:31:12.117828Z"
29783,"1","Yes,","Not Flooded","2025-02-09T18:34:08.678221Z",705,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_33499ec32060dc1fcc7fff401119f89b.jpg","",0.761,1,"2025-02-09T18:34:08.678241Z"
30593,"1","Yes,","Flooded","2025-02-10T19:32:26.559145Z",711,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_949e15b3fcfd4e10b42128f79351e282.jpg","",2.243,1,"2025-02-10T19:32:26.559166Z"
30429,"1","Yes,","Flooded","2025-02-10T19:27:08.815262Z",713,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_305e424c90b936cb6e678894308d8c0f.jpg","",1.255,1,"2025-02-10T19:27:08.815284Z"
28675,"1","Yes,","Flooded","2025-02-03T22:22:38.107340Z",714,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_633ec6ce9530e2988cc3bfccc2df1e2c.jpg","",7.299,1,"2025-02-03T22:22:38.107364Z"
28593,"1","No,","Not Flooded","2025-02-03T22:19:25.395580Z",715,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bfb3e2ef57470e0be53190f5a67ddf74.jpg","",1.287,0,"2025-02-03T22:19:25.395605Z"
29873,"1","Yes,","Flooded","2025-02-09T18:36:22.757865Z",716,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e698011f0829e859e6a575c8e7395c4c.jpg","",1.361,1,"2025-02-09T18:36:22.757885Z"
28609,"1","Yes,","Flooded","2025-02-03T22:20:12.435108Z",717,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ef22da18628594e3b07b7d5956251907.jpg","",2.448,1,"2025-02-03T22:20:12.435130Z"
29845,"1","No,","Not Flooded","2025-02-09T18:35:36.597720Z",720,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a98355fa9e27fdeff22f3fa77b15d400.jpg","",0.774,0,"2025-02-09T18:35:36.597739Z"
